tx_hash,block_number,timestamp,from_address,to_address,contract_address,collection,token_id,price_eth,value_wei,gas_used,gas_price_gwei,cabal_id,cabal_label,pattern_type,is_wash
0xfb15a0e8dc17bf2bb58b7c2065657b9c72033071c4dae24bb63ac6de2f6f5e44,19002124,1705125488,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.2097,2209700000000000256,148777,31.94,,,organic,0
0x75cba31651c6de4c6dfe56435314866e20cff4fc3bc8e4568fa83713d516f6f1,19002151,1705125812,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,1.5611,1561100000000000000,131819,34.68,,,organic,0
0x0f4a7be105f100f3305729ef280d7b2104afb37b561dd64581883afb971bec48,19002190,1705126280,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0x2717436287135860dd83b46613e22eaeb00e9a92,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,1.8337,1833700000000000000,139516,28.95,,,organic,0
0x087910204daf50dfd16e58d5ba928b23f415221f20f114843abcf92e800ce930,19002205,1705126460,0x2717436287135860dd83b46613e22eaeb00e9a92,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,1.9454,1945400000000000000,127000,23.14,,,organic,0
0x302f2e1f1b10fe501579e773a4f633643ff6cf0c4f13702b6d1dfe7a5b47790e,19002228,1705126736,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.0241,2024099999999999744,72240,34.19,,,organic,0
0xcca2d975041ed2067d9f814f34b2ed8ec445a18ac805d7d16064f7a8c436ed2c,19002244,1705126928,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.7729,2772900000000000000,165717,14.37,,,organic,0
0xd6a330d0415928bd2e2b9ff693030ded5a4e6b888eb806b3800a24b03d2b0440,19002250,1705127000,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,0x6d55bd95a787cfe1cb396f534d0e1cf7bdf88933,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.0034,2003400000000000000,119692,21.26,,,organic,0
0xea9d15dca1499f61b433d14ef05815ec4efe7b96aae2300f1781b8930ba175e8,19002276,1705127312,0x6d55bd95a787cfe1cb396f534d0e1cf7bdf88933,0x4e900c350f9a0e6ceb15a8c71de353d4c85365cb,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.273,2273000000000000256,124799,20.79,,,organic,0
0xf70f93dc2a4e70eacd33f4556ff5e092615eee49f1c40f72f2a7bd23abfc6f00,19002284,1705127408,0x4e900c350f9a0e6ceb15a8c71de353d4c85365cb,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,1.3262,1326200000000000000,162029,21.6,,,organic,0
0x23b4d90aec161da84bd2164341f331e1c415b596447934273ec528596e6156fb,19002301,1705127612,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.0027,2002700000000000000,171193,11.88,,,organic,0
0xfb82fc2e6c20327dc92d79b2f2c59699d8c6df3bb4ff45900bbf760951a0fc64,19002336,1705128032,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,1.4833,1483300000000000000,133259,27.05,,,organic,0
0x307eb52f18953748fca908880c7c777bb2ea3801d6381df76735cad150501d45,19002370,1705128440,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.2431,2243100000000000000,115933,34.58,,,organic,0
0x8fcd199fae8e7e33beb663012e6c69b901f308a03caa862853ffa450f8e4c33a,19002402,1705128824,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.3926,2392600000000000000,118991,16.29,,,organic,0
0x8142f5f97cbe1106d44bc833261e1dfbee18fd0c4793c4c40b4cf58aae91e235,19002437,1705129244,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0x0aa65ca6eab6de4059e82b23d1a29e1ce156e05b,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,1.517,1517000000000000000,123517,28.06,,,organic,0
0xce396b94fd9096a2798f053ef5d0de5c333be81c5e097d6a6d1adcc1aed4055b,19002457,1705129484,0x0aa65ca6eab6de4059e82b23d1a29e1ce156e05b,0x741604c424354be670bb115c69e3fc1d07139581,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,1.7472,1747200000000000000,90735,16.69,,,organic,0
0x407ecc3a462b56a6b93f8bac25b7fd5df5e0b47674b433e7f902a1a0b6a7abd3,19002467,1705129604,0x741604c424354be670bb115c69e3fc1d07139581,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,1.6073,1607300000000000000,79769,15.4,,,organic,0
0xfd3c2201604f4626f70e4db3afc9de7567aee8443b9b9c06de04cea9faa9e4f9,19002473,1705129676,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.4463,2446300000000000000,114377,21.04,,,organic,0
0xa8497c25ba2480e8fb67557edb2833d2eea0d7b0c5133668d0a9a16a6951d14a,19002488,1705129856,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,0xd5244e5fdffdd4d78e1dd32adaa4ab53ce30547f,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3402,2.0259,2025900000000000000,169168,21.44,,,organic,0
0x8ebc09f4e0406a4c5b1c5d062dd3a881bf88f4fe95a7a9f84f679a758be21b6d,19002512,1705130144,0x08682f45b0a1232baa8f9e81021c9429a31fcace,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.0362,2036200000000000000,99139,32.11,,,organic,0
0x561c1de49b15565495550137230abb1dca4c12c0671fa814f24a073c8758032c,19002548,1705130576,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0xc77e97bede54dff5c79d161b08f6caf27083d20c,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.6891,1689100000000000000,164840,27.3,,,organic,0
0x3d393bcd685901ed105bed7d25523125abc22cf18fd3c11c7c890858d78f13c0,19002577,1705130924,0xc77e97bede54dff5c79d161b08f6caf27083d20c,0x4ba627d0af8c5d1c3172b42931cb7d9fda7fafc8,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.6196,1619600000000000000,123654,8.93,,,organic,0
0x7b12b31cd25b91308a75d2c9f5fae06df183166dbd24a6539879e3ed6fc0e52e,19002604,1705131248,0x4ba627d0af8c5d1c3172b42931cb7d9fda7fafc8,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.4737,1473700000000000000,154919,13.28,,,organic,0
0x81b6ce667967302c2fd86bd91d58f309a2aa9830cf2b19d1e66544c287ea8ca4,19002640,1705131680,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0x741604c424354be670bb115c69e3fc1d07139581,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.7344,1734400000000000000,63534,37.02,,,organic,0
0xbbe75fdb43f020310975ca00c1770b0b6d7748faa9b1670fcfca42ac8887b0d5,19002647,1705131764,0x741604c424354be670bb115c69e3fc1d07139581,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.9748,1974800000000000000,144246,21.72,,,organic,0
0xda0e15abe0e7e0f201e163d360d2e5efb1f6e7baab970e74bba2ebf7e385e663,19002665,1705131980,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0x4e479d360ab72fd3ac0473f96d032b5d38291f67,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.1821,2182100000000000256,109689,18.48,,,organic,0
0x427315454c8b7d0c49c128c9a74169236efec39903680dcf13f9740db2de1301,19002691,1705132292,0x4e479d360ab72fd3ac0473f96d032b5d38291f67,0xd5244e5fdffdd4d78e1dd32adaa4ab53ce30547f,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.8225,1822500000000000000,96471,32.06,,,organic,0
0x9da778abbbabac650869849c86e4cf11cc2ef275c6f5834c4e20c7cea62b4d00,19002694,1705132328,0xd5244e5fdffdd4d78e1dd32adaa4ab53ce30547f,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.662,1662000000000000000,158176,25.26,,,organic,0
0x188a11d8858743e08d67af5ef2f3071134cfc0827a91b0090e5d206a06737e09,19002698,1705132376,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.6075,1607500000000000000,158858,8.99,,,organic,0
0xe326323c1949b86db29b33e52ff49d8a336499c6254c54bab97e28ba6b3f6075,19002707,1705132484,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,0x4bb20518f5f8f9f94fc9eaf4ba9a9e4e4e47d337,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.5021,1502100000000000000,133920,38.33,,,organic,0
0x3c881775d4826f61be895e21de8498b69962d577d512c14a7865b3807435381b,19002719,1705132628,0x4bb20518f5f8f9f94fc9eaf4ba9a9e4e4e47d337,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.4909,2490900000000000000,139415,27.43,,,organic,0
0x820c94529ccfb18a670757a849d01fbebafeceafcadaa5aeeb36761cd7f3f1cc,19002740,1705132880,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.1664,2166400000000000000,74168,26.52,,,organic,0
0x608714be2ce4977033b9e7a0b8605efe5dc50c8a322c3b1d6801624ae4cb9340,19002766,1705133192,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.7572,2757200000000000000,111990,38.13,,,organic,0
0xb315d9b54d8cf7c05021b365b230e582d6bc805caf4f781f8df208f2d3e54890,19002787,1705133444,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.232,2232000000000000256,171449,29.9,,,organic,0
0x34853353b256bc5cdc0f99470d2154cafda010c6c66dd3d4731d09c5e8fdbb60,19002791,1705133492,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.8499,2849900000000000000,105508,25.05,,,organic,0
0x8d816af8a03ab02d56782138a04a23c76de409e2ae82ac70ee878929e8dc07cd,19002824,1705133888,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,0xa8a8441793fadf520c722c3606b63662f00655d4,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,1.5841,1584100000000000000,73833,21.87,,,organic,0
0x8359413d94a842eeb9adb0788dbb610673010f1f23bbd32ed54c894fadb6d914,19002859,1705134308,0xa8a8441793fadf520c722c3606b63662f00655d4,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.4979,2497900000000000000,145256,16.64,,,organic,0
0x6140e8592daa10d2f4f5bf87fdd42ae26e54cdfad1141a29c147e9dd2fcabc06,19002898,1705134776,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.7501,2750100000000000000,95179,18.31,,,organic,0
0x8030ea6fb7c85b8a1c210c546a1ffe7cf62b16168ba232d96933bd84ba0fa6b3,19002929,1705135148,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0x4bb20518f5f8f9f94fc9eaf4ba9a9e4e4e47d337,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.875,2875000000000000000,134691,27.53,,,organic,0
0x4fbe6ab4eb6837f3c68ab9dc60f583a835cf4240b6f6f0ddebd2cf7f0e19b713,19002951,1705135412,0x4bb20518f5f8f9f94fc9eaf4ba9a9e4e4e47d337,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.1128,2112800000000000000,83834,23.6,,,organic,0
0xe69a1aad042aecbb4d4361f8ce32ab436ac41f3fde1f0864ca3e04c1de6afdab,19002991,1705135892,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.8696,2869600000000000000,151905,36.16,,,organic,0
0x2bd18736a97d72a03b14a4bf55a1eab618213f04c985f358cc0273f5c1234635,19003023,1705136276,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.416,2416000000000000000,144659,30.78,,,organic,0
0xbe3a969f443189f2c8e1b6deab5c96221fc96a0278c89632396aec01b5e24f70,19003039,1705136468,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.8204,2820400000000000000,113005,30.14,,,organic,0
0x26dcda2a058c4f2da9ba10c3c1ecac7a00828d5cd0de7879f86b710541ba06af,19003076,1705136912,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.8266,2826600000000000000,129588,19.0,,,organic,0
0x3a42effc376f5f507396490e1b838afdf7099281b4c251a72e8bc9a5b8e06b72,19003095,1705137140,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.0273,2027300000000000000,100189,16.04,,,organic,0
0xe3f37541516467534502b753d2e88f8b4def4e99ddc334c21541b43cf97d50a4,19003131,1705137572,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.8442,2844200000000000000,159901,30.09,,,organic,0
0xea1a9462fe0ef872332b14ffd2c5e15ed9f6e44d3be4c815a570d853d1f2980b,19003170,1705138040,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.014,2013999999999999744,159641,24.79,,,organic,0
0xfc4b5e949a4dccd606adbbad73390bc28d3070b3e16c7688e90f09e1f5f2a638,19003191,1705138292,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0xfb24b2042d7e4a184c410110f758d9869484dfbd,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.1304,2130399999999999744,61854,30.66,,,organic,0
0x3c03d0c6b83bcccf83f1ba7228be420bacebe97e6aa10f7c8cf5752768d7666e,19003201,1705138412,0xfb24b2042d7e4a184c410110f758d9869484dfbd,0xcddbd484537f8426960d61adc5d89d7f5c89be6e,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.5671,2567100000000000000,143606,35.79,,,organic,0
0xc014bb6cebdfaa3d550827ebee17c3de65c7a1c06b992267f5e9fded26b9d8f5,19003224,1705138688,0xcddbd484537f8426960d61adc5d89d7f5c89be6e,0x741604c424354be670bb115c69e3fc1d07139581,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,2.0244,2024400000000000000,84164,38.9,,,organic,0
0x8314614a15bec506c6cb35b4864b861e9716d2744ea8093d1c54e11016b8752c,19003230,1705138760,0x741604c424354be670bb115c69e3fc1d07139581,0xc72a469892fe3f693eb5dc5ecfc81ae68db043b2,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3403,3.3597,3359700000000000000,112521,23.74,,,organic,0
0xe8cd7fb94a2a5cf01d2cb0c407ddb162c9aa7d6c725b914a4022bf1bcc1da675,19003267,1705139204,0x68aa82484e1c1cfa50d88bf039bffb4ff748e379,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.5073,507300000000000000,160197,21.32,,,organic,0
0x5afbe9794f94f23038939d855f5ec730ecd0f8b35dd0239b563d13b3a66ff0be,19003302,1705139624,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.7232,723200000000000000,109856,22.42,,,organic,0
0x7b69cdcdac8c075d4f2baf9ec861865accc0530f77710b0402c809ed29c399a5,19003331,1705139972,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.5159,515900000000000000,100026,26.2,,,organic,0
0x88459baa77537305b180907abdc798331ed4855db561207cd8303d5a2947fe45,19003346,1705140152,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0x4e479d360ab72fd3ac0473f96d032b5d38291f67,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.7345,734500000000000000,141987,14.75,,,organic,0
0x755f09b32acc6a7c9113ab6176d9b537c301551e3b035364173eac12463a32b5,19003352,1705140224,0x4e479d360ab72fd3ac0473f96d032b5d38291f67,0x4e900c350f9a0e6ceb15a8c71de353d4c85365cb,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.5333,533300000000000000,80517,8.09,,,organic,0
0x2bc9d2679d76297aaab2fe6b289c838c90dcd56ee4a37ae8e54c8fbd051cdf43,19003356,1705140272,0x4e900c350f9a0e6ceb15a8c71de353d4c85365cb,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.7185,718500000000000000,90340,17.22,,,organic,0
0xdcb3fa20e27f441a49b79c12b4439adcc940ffb938b561deb7d08022423a1537,19003372,1705140464,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0xfb24b2042d7e4a184c410110f758d9869484dfbd,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.747,747000000000000000,94675,33.21,,,organic,0
0x6ed6e3a29472c039bc366e47ee879fea6e13948f18447493e1da755e2863b2c7,19003383,1705140596,0xfb24b2042d7e4a184c410110f758d9869484dfbd,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.614,614000000000000000,179067,16.5,,,organic,0
0x73e18fc84b9c442efe22c5a4342fc25b8915f355aed62e5a53c8630de6d665f4,19003421,1705141052,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0x4da31cafafad910f6402271b64bdd19611fe17b1,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.4679,467900000000000000,97828,22.05,,,organic,0
0x2e617208f76d872c01eb33c8f8716ec2b1a58fbbafaf6fcbd999b66653622b92,19003440,1705141280,0x4da31cafafad910f6402271b64bdd19611fe17b1,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.8033,803300000000000000,125597,25.28,,,organic,0
0x3a6afa534efdc5c63da45e45f4a378afb52945ac6ea6fea5c0aa2c7f0861d549,19003458,1705141496,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.624,624000000000000000,63390,10.92,,,organic,0
0x8de3d75f7e8dd8bc757a4fb477c474b742d06a80895734a333f1ad6d06f2f5e1,19003477,1705141724,0x087e436f2cb1d32b9ea64e31484087f63ad97e78,0x68aa82484e1c1cfa50d88bf039bffb4ff748e379,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.6711,671100000000000000,135529,9.29,,,organic,0
0x2603060af7cb6674d74d9126c69b14f37cf1d7c33ca2caa6c66a9d928cf83fce,19003496,1705141952,0x68aa82484e1c1cfa50d88bf039bffb4ff748e379,0x08682f45b0a1232baa8f9e81021c9429a31fcace,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.6278,627800000000000000,83788,39.9,,,organic,0
0x0546f56504dddbc3858c6e1e545f76b412b1b3cae7bf77fe620c1f5a90761782,19003503,1705142036,0x08682f45b0a1232baa8f9e81021c9429a31fcace,0x0aa65ca6eab6de4059e82b23d1a29e1ce156e05b,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.7242,724200000000000000,121605,19.13,,,organic,0
0xc2a4cffbcee7c16b1fd4eb3c697d03f1c5ae9a9a09a07fbc09b75ba3ffdb5340,19003515,1705142180,0x0aa65ca6eab6de4059e82b23d1a29e1ce156e05b,0xca8f29605cd6975f7e2746f3175dcdf6e300dadf,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.6076,607600000000000000,103228,21.17,,,organic,0
0xdb66af6ec2691686254599d12a78b719ca2aff251ef4c104f7516f23606799f4,19003546,1705142552,0xca8f29605cd6975f7e2746f3175dcdf6e300dadf,0x741604c424354be670bb115c69e3fc1d07139581,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.8779,877900000000000000,71542,18.06,,,organic,0
0x841cb55a2f8ddd9702dbfa06dfff5966dfd744f2c0aa0c7a417f2a1e97e53bee,19003581,1705142972,0x741604c424354be670bb115c69e3fc1d07139581,0x4f0933b5867adc3b9f85ebe79105359ded2c7274,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.6845,684500000000000000,107419,27.92,,,organic,0
0xf695303fd9f8bd6d3295a1035e2b0b1507a11e78ea00c13b6304ea9817c3f2a9,19003596,1705143152,0x4f0933b5867adc3b9f85ebe79105359ded2c7274,0x741604c424354be670bb115c69e3fc1d07139581,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.8684,868400000000000000,95003,25.58,,,organic,0
0xace734207e86addc0ce52baaf2b6ce5a22f25a74d2e4a664e6477ecc18e4908e,19003605,1705143260,0x741604c424354be670bb115c69e3fc1d07139581,0xfb24b2042d7e4a184c410110f758d9869484dfbd,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.6675,667500000000000000,63783,39.14,,,organic,0
0x753fd29b6a3e8b9007f3db0a6ac74d6d8939ee140785bc35f9426f5e62312893,19003626,1705143512,0xfb24b2042d7e4a184c410110f758d9869484dfbd,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,1.1153,1115300000000000000,132199,8.44,,,organic,0
0x8737d85bc7bbcf14603f91256874079812cca762837217040bf229e076cf7541,19003635,1705143620,0xaaa2e8ffeaf9bcfb2ebc5c77655787375713bcef,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,1.1064,1106400000000000000,144896,34.63,,,organic,0
0x0ce63520e7734113ff82f49ed71249981452b23a1f813b444d1537673948c896,19003654,1705143848,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0x741604c424354be670bb115c69e3fc1d07139581,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,1.1155,1115500000000000000,114459,34.71,,,organic,0
0xd66e2bb409348cdef618c6440f4784a35c9157aef421e22203be060b0c593e3d,19003680,1705144160,0x741604c424354be670bb115c69e3fc1d07139581,0xeaff01211a4c4fd32150c6423f7eb79c0fdfd988,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.7122,712200000000000000,84983,37.5,,,organic,0
0x69f6f383b1713349afb415b927ad032001f6923dd0e64b0bd6854e39ad4c28c5,19003686,1705144232,0xeaff01211a4c4fd32150c6423f7eb79c0fdfd988,0x34ae93d86d1f76a5a9b7fb9edde079cbbb3ae083,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.9835,983500000000000000,96208,32.73,,,organic,0
0xf8797367d4abc03f7bd75f6b9a7eb600d5b91d1b01fdc847546fae848a6381e0,19003705,1705144460,0x34ae93d86d1f76a5a9b7fb9edde079cbbb3ae083,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.6461,646100000000000000,167551,8.08,,,organic,0
0xfa8448a3bff0cd37a621a5b7587e5b1db81385494e7cd45038789aa5c8eb43f8,19003738,1705144856,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,1.1906,1190600000000000000,173411,12.76,,,organic,0
0x2c50508dfa47b801dc22492dd9b6924ac09f64c8573ea4e88927ff836a1b06fb,19003774,1705145288,0xe7c5a758884c00cef7881b56645c2beecdb7694f,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.9038,903800000000000000,109441,22.57,,,organic,0
0xcaf0e9cfb43749f71c14b1b114a2286ad19896d057c70903da45fd3faaf3892e,19003802,1705145624,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0x4f0933b5867adc3b9f85ebe79105359ded2c7274,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3404,0.7599,759900000000000000,65720,18.18,,,organic,0
0x02013880527029ae3419162ac33d8a7af6ef6b7f5f2d393239e3f7eb7c1c1f4b,19003813,1705145756,0xeaff01211a4c4fd32150c6423f7eb79c0fdfd988,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3405,0.893,893000000000000000,124923,38.87,,,organic,0
0x39262a612c54fa8cefcf93da32fd92875cc2451cf8e791d89e3507c5253f6ecb,19003852,1705146224,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,0xcddbd484537f8426960d61adc5d89d7f5c89be6e,0xa4243473512190d0b0a166346d30949badc746dc,SYNTH,3405,0.6014,601400000000000000,103515,35.83,,,organic,0
