tx_hash,block_number,timestamp,from_address,to_address,value_eth,value_wei,gas_used,gas_price_gwei,tx_role,nft_tx_hash
0x7ce6280eac7704d08df9057b049cfa684f1ac41f940412b157c1bc505293a85c,19001650,1705119800,0x87cc6012cf2ae871b6cc9c336a663ad3a2b6db55,0xd11f7b8951ba789bfc6347613f24da5d8691a2bf,4.1182,4118200000000000000,113636,11.42,organic,
0x213e9b49935110e3149060499dfad110b53dc20f9b3ecbe4faeb1928878f9b6a,19001657,1705119884,0x1b557bdd8ab402aae6ced9c959fd3fd33f3a8c44,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,1.9233,1923300000000000000,155881,26.44,settlement,0x5f2c820042ce0c632debdfa5a3c5b6a7277e9cd6da3c32673f6c237aa13240fa
0x02a484419057a62ccdb3b5146801dd07b1bba121fef21b4936d540d6b4789bcf,19001666,1705119992,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,1.7512,1751200000000000000,177609,35.06,hub_withdrawal,
0x7c513f53216d6da84967f5bee725d6e0745150428cfd34967543d5663a5b604c,19001670,1705120040,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0xa8a8441793fadf520c722c3606b63662f00655d4,0.2656,265600000000000000,81511,22.08,hub_withdrawal,
0x048664aef6ce62768e73a9c46189330f8805b0cf594ebb3c5be4f3807cb52437,19001688,1705120256,0xcbaa31eaa6a4aa4e29d7a336833d4f2fba8d9a07,0x1b557bdd8ab402aae6ced9c959fd3fd33f3a8c44,1.251,1251000000000000000,135690,27.13,settlement,0x2a3ccf98322d77c24d863793c2533687d70e82be13e7ede4cf85fb2a6df1abb9
0xf3702605903fda4f64f7c239f58e11c8f616436461c93f1b42136e1ba647c00a,19001721,1705120652,0x68aa82484e1c1cfa50d88bf039bffb4ff748e379,0xc72a469892fe3f693eb5dc5ecfc81ae68db043b2,0.6971,697100000000000000,148150,34.19,settlement,0x3efe959161c7fdad4a36af6442213dced75fff6a5e5f12ba91ab177cd030acad
0x32c18400f70db58bea68dee8d9961434c74bf04b3b0fe6d0bd8232c126296132,19001726,1705120712,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,0x68aa82484e1c1cfa50d88bf039bffb4ff748e379,0.4306,430600000000000000,91051,17.66,settlement,0xf922ef5d960a6602003947a80d46fe02fb2368c42b9aa7c2e215447e194cef60
0x3a6f60e0ef8ac487cf8c22edafdc4b91059cc9306a1201e7cbd8cea91e6443f4,19001738,1705120856,0xf8603d372a4bdbe0b0c34ce6c15788c20081d5fc,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,3.9399,3939900000000000000,105061,33.86,hub_deposit,
0xff0cdc123f042d4b324e6a0ab7f2e95fd4e97f29d4ae42fef386cf0cce72eeb0,19001740,1705120880,0x1f59b10388eacab72d42efd6cb66481f7ca1f087,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,6.6103,6610300000000000000,88474,10.77,hub_deposit,
0xafa8f5cf57febe1d21a37af89887d95980e2ce836ea8dec9f009530f23f2edd7,19001748,1705120976,0x6d8ab9610e394930f68b281056d5f929c9c3dc30,0x7b23ff8ecf8f580d505d5b1ab33f2500203ae9cf,0.3366,336600000000000000,78777,39.54,settlement,0x6283fdbd93e7e2310846a23874e8943161a5e0624cac66274fe88941dd672ddc
0x2a98bcac4f5292389445023d112ff613693499fa111be427142fb9d3753ea262,19001758,1705121096,0x4a035af09be11c06eaaa41e5e442d5c4085dea13,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,1.7712,1771200000000000000,87125,13.47,hub_deposit,
0xe0af3b76b6405e48bfb5d109fd926e775440f422a40e17ba81b468949fae5888,19001765,1705121180,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,0x6d8ab9610e394930f68b281056d5f929c9c3dc30,0.6011,601100000000000000,128321,15.07,settlement,0x4f449b4d68e0cf6ce74d4881e30d0a2bd42d88df2eeb2c521333252a85d3d323
0x09037d7ab393052fca43aea6ce7eb6ae11f97c524af5fbc78f3448dc38a24fec,19001773,1705121276,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,0.9474,947400000000000000,99387,16.8,settlement,0x0aaa7ef81f51f997feee2226e75f8c15d21174b3c3dc3f52319481f965a37bcb
0x35f7c892bbbf721040bfb6921a3e0e1a1287ceff5ffd77771ca6ef5b4c12dfd2,19001778,1705121336,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0.986,986000000000000000,132970,38.35,settlement,0x27718005fa0e1ed59a685e83a98e4d0b065c4dd8778d01060b402605efaa4a2e
0xfc885d55ce0bf45b4c97cc7931a448d0ab98facd833323b51352225f32801824,19001779,1705121348,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,1.0191,1019099999999999872,175305,31.53,settlement,0x4b2347deaabffdac5ad3e2d3797f007d4ccc264c0cb238f623112d926ef1181c
0x04989916f862a9772b2278160146dd36763b168eb4e8e26dc18675b5188e273f,19001782,1705121384,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,1.1015,1101499999999999872,82955,28.03,settlement,0xf84b0e89b59b43b8b77989123cc379afc1755de9ae5d3177322cff238af3438c
0x4daca83411c4a6867fbf9cd3b227e5ec7212426ae0ef76e0b69720a4745d78a5,19001784,1705121408,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,0x8d17a77856194ffa0dcb06e3b236a3151110378b,1.2055,1205500000000000000,115994,25.79,settlement,0x4414255a265a204f6b3bc9aa3f82227ba03de849cd0af0705222dc6074f674d4
0x698685f1194ba298cf99b514a4e0fe5f236c8bc933eba588d6882e495a46f21b,19001787,1705121444,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,1.3145,1314500000000000000,66145,39.11,settlement,0x0b879d3373bd67b89f16e0ccfcecbc741ff6545d337786a5cecb4f674bb4111f
0x435e5dc09769d2b8ca1e968f97ffef99b1e67629ff628b3090e3e00a2cac8aa4,19001788,1705121456,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,1.4429,1442900000000000000,144320,29.48,settlement,0xafab36c1eef6e35bc77d17096ec31fae6bb3d73e2bf28d1b2abecf0236d6bfaf
0x044ac881449cb39999126137f097ebb1d3dbfe1113c1bf90c1feb29c2a988f7a,19001789,1705121468,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,0x8d17a77856194ffa0dcb06e3b236a3151110378b,1.6158,1615800000000000000,162996,24.78,settlement,0x780e53ad7fa9b81fbaf752e93f8493a04f0a25d017859737ef2efacc89d36633
0x385903ec99dc6be6c01152f501ed4297f2a0897db0ba536971901ae79d1d672f,19001791,1705121492,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,1.7378,1737800000000000000,151266,21.32,settlement,0x7715000f6163f6237e223c394e97384b201e3d37376f9f12a84055b895b3dae8
0x5e314ae7ad020f29da95289c7229c3f9bc02acd29157a9a565a3bcbebf01ada4,19001794,1705121528,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,1.9275,1927500000000000000,79558,17.6,settlement,0x0217fc152c07d883694a4825fd87aa7a3b220b393e50823d4322a2226d702534
0xdb6cb2f70ada904ceaee13c7e29578a03f3fbe02343187f237ea29bc9d369d6d,19001797,1705121564,0x4e37d776b582d70c16cd2e441390d2785c268c36,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,1.141,1141000000000000000,140541,21.88,hub_deposit,
0xd7f1aa5490e74118420e51f94e5b585482ae33fb0e9eb2cf86f51b8b9aa130f1,19001800,1705121600,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,0x8d17a77856194ffa0dcb06e3b236a3151110378b,2.13,2130000000000000000,84101,32.14,settlement,0xe4169c2295403e0bc67214f18e7056fbdfd997495e32f284d433f91929545edc
0xaf00c12494765d89ea3c8e1e642d88b7b3814b9ce748e8d5d34e885fd914ed99,19001805,1705121660,0x903177a9ffe7e00858ed39f2e7b8ea455d6e8ec2,0xa10d762bcce912db8011fcc7cd5d933f92a73558,0.7011,701100000000000000,117430,13.8,organic,
0x8fa098d4faed076e9eb2a743a047389662733233ca1ecab4312539da1da589e5,19001806,1705121672,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,2.3832,2383200000000000000,122065,15.71,settlement,0x53da89f1b810c73785784d2223937ba7e0a8d20e7f788df0832ace3c5fe765d8
0xb70c585648692ccf3b37a68d12894e7bffc4e07aee73d666ebe16011119cc622,19001809,1705121708,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,2.63,2630000000000000000,89536,17.62,settlement,0xeb7367a0457f8f5d79bf0e419facd60da8a8e9974e2a1cf5b549155709b79729
0xc335f5ed43cf9d80e0ad5ecc52e8a1a79467497a67f21ede24ab9e99c4057ac7,19001812,1705121744,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,0x8d17a77856194ffa0dcb06e3b236a3151110378b,2.9168,2916800000000000000,152743,12.62,settlement,0x4adeec76435e091ab5736df61a0e7d5ca86027c5dfa4052625cbf68ff66a423b
0x2363235f06ae8ff2a7e7d594c3271a1ef01e941fd7ddea760acfab2de8d6cb8f,19001814,1705121768,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,3.1992,3199200000000000000,120689,37.27,settlement,0x9a9e2624b2af263f652ae9ece02d314fb3be09290464724493b09aa21ba76ec7
0x54a707f0dc13a1bb8bf76b856a09f60ba4ecbe1c57bdefc69d03539f47e2d590,19001817,1705121804,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,3.3558,3355800000000000000,133713,21.21,settlement,0x1ae3614e6db601d2042867317ca386c5da6ca1ce9c0b3b872e575aff50729f43
0xe05a1c4504024d4ec319326aa1057247a0066be271bbdd6df82b4bbabd52a081,19001822,1705121864,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,0x8d17a77856194ffa0dcb06e3b236a3151110378b,3.7141,3714100000000000000,114592,25.83,settlement,0xbaf6e023ac8e10b3eb2c4f75bc53afb7b4be41e6bf4528dce286a43d8e80a97f
0x5c3245071e1ab60911e9ae2cb932f61aa5d35f88e1bdd9081849dc3b01b68509,19001823,1705121876,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,4.1291,4129100000000000000,77575,20.43,settlement,0xd4b27adb77de958b786e92b510a5e3550019ba68c5dfba64f9ca1afeb31216fd
0x654f6bec5fb9034eb50d73302ec2a138e224f6e3afaaecd8ad58f3d37612e3c5,19001824,1705121888,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,4.5612,4561200000000000512,93422,14.51,settlement,0xd2af18a7baf2a481fe18747e5b8b6d2854e0b8c995b6f30cf059546b454fcea5
0xe846d82568c5d96618a2a2f62932513f109e428d8ae9decd766df1dda3b498dd,19001827,1705121924,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,0x8d17a77856194ffa0dcb06e3b236a3151110378b,4.7517,4751700000000000000,144765,10.53,settlement,0x07fe8b2736334fce591b7158fef47091582fa7bb0584197d73b8d5b0bbe2fa93
0xa9a3c1d077a260a20da896191d5900914eaa2584b5eea0e730dfc281904e51dc,19001831,1705121972,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,5.1302,5130200000000000000,118954,35.11,settlement,0xb0d60b01b2e16aeac79c1aefb33003eeb00d296ec35a8e6f8d5c938942ba3757
0x7c74952f0b78771a8fd63731f347e97769be6fa98fc18a5f63ed9a68757677c1,19001837,1705122044,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,5.3188,5318800000000000000,72119,25.14,settlement,0x5c7f50c7ae4dd885c135a00c109569f640d51a9c98fcfccce195267c2d635314
0xfcff2c6c5ca442041090eb9037b0de339e54fba6d43f57b6d2e5017ddabea8c1,19001840,1705122080,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,0x8d17a77856194ffa0dcb06e3b236a3151110378b,5.4956,5495600000000000000,168711,14.1,settlement,0x0edb5d91876561b35c10bf42487ac838d67e235f19a3a8ef65d859eea6c6daf3
0x95f9217d7f64e651cb7df9f0b01b34d3892ff487996071051813ed5187ed122e,19001841,1705122092,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,0x6c0bcfa97c6af6ce5c70fe4cbe8b8894b360a6ec,5.873,5873000000000000000,95187,20.07,settlement,0x969b5a7002ac14b31b301e0dcb3df5d97ecedfce5522018947ef341aa3fcd1a2
0x244b1577217b3bc5d35cff8cef4b602d75e36846da73644ef18d47c66030636e,19001842,1705122104,0x8d17a77856194ffa0dcb06e3b236a3151110378b,0xb63658d01dacc0f12cc04c6f9d1456de4303ec10,6.5424,6542400000000000000,139294,27.29,settlement,0x3bc87536ac732129f8d62117d17683c6291d396a0159d471fb9c1141f888cd7a
0x2044f073ee6e24f0ae3766c167e71bf7b74f45c31c9bc2e1967b6d0c0cf6fc0c,19001866,1705122392,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,0x8d17a77856194ffa0dcb06e3b236a3151110378b,6.6615,6661500000000000000,174507,10.33,settlement,0x3cb644c9b51e547c2634c3cddd532069fa228969b9744c30c0cb4278c4d7771e
0x201be4e3615e9138175a09530d2c404ab099767005a4c84794b7f7d92f202921,19001867,1705122404,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x2717436287135860dd83b46613e22eaeb00e9a92,0.554,554000000000000064,156067,36.37,hub_withdrawal,
0x5f253fc1f9e6981982e5a0169d93417105d0ed246d24a5bd81fa8addda9eee0b,19001882,1705122584,0x4e900c350f9a0e6ceb15a8c71de353d4c85365cb,0x5e3ef27d0434009c18e71f7864b1abf7ff9e8073,6.7014,6701400000000000000,165467,32.37,settlement,0xad805f35af23872618bce7f3085f911044970feace88f25e7d8a5d4dd1e88d84
0xd63ba2229e8dbd4b6b0d2a0ced469ebc587aa63fb9c057bc0afce9a1d40411c1,19001892,1705122704,0x086db361dc56dbe002d620110c67589ab48d0189,0x4e900c350f9a0e6ceb15a8c71de353d4c85365cb,6.9867,6986700000000000000,154936,29.49,settlement,0xa0350b5e7c12f1536a236b3db7249d87a63014139a69086c57c17b6e3aaf07cb
0xd8449792d9832f8d4a767ce533341d9f7cdc65a4c80161aaf275c5f21fc978b3,19001900,1705122800,0xb1eba21148288fd71b96de2ada79fa4df14cd749,0x4f0933b5867adc3b9f85ebe79105359ded2c7274,2.1711,2171100000000000000,88444,23.34,settlement,0xcba93eb3b120a6591d2fd8c6b8c2ab6e0d2965cb51f72da7bdecf1f6eea04890
0x2d4a2c23a13b9f420ef58baef0fb667cc78fa34b9ec67256d936165ffe1d2906,19001916,1705122992,0x8822d8d71bd5f7af815e173a295fade06a9ee538,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0.704,704000000000000000,70271,39.62,hub_deposit,
0xffdc39a6a0abed4bfa544b568279f918ea9cf6585347bae4b32e71a9ee2ed113,19001923,1705123076,0x93173f01de544205a52281d5c8e7cf7e057a589e,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,2.443,2443000000000000000,107235,30.55,hub_deposit,
0x8e6c0e21dee8083d97f0ca7853d592be1bc81cdf06249d12fbee11c74e2db60a,19001923,1705123076,0xdbac4395d17a6d04e1e68138b1f1802c949b03ae,0xa5291eab70c5d6d3af64a4508071acb17ec2037b,1.0686,1068600000000000000,65326,21.71,organic,
0x437a83031c8a02eb9e1e521dcde4098fa864c20915cd06107fccffb1bbde63d5,19001927,1705123124,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x73554c9857a5330f427de9df2515940c6d76b93a,2.5353,2535300000000000000,140440,33.18,hub_withdrawal,
0xad5c916692e35e83074b80ccd8b342fee231a5419587f0147b9c68c8c66c27dd,19001931,1705123172,0x4da31cafafad910f6402271b64bdd19611fe17b1,0xb1eba21148288fd71b96de2ada79fa4df14cd749,2.2941,2294099999999999744,173963,37.03,settlement,0x0a9d0ff355cc9952a9681491962fbc4e27d6bb3ef3f69f15d1580fe0ef3251d5
0x621e5a48a58fa2fc2b300330536728855c3e2070b5f697e7b7005e6cdffbfb84,19001934,1705123208,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0x4da31cafafad910f6402271b64bdd19611fe17b1,2.3149,2314900000000000000,99739,38.62,settlement,0x3f3ff6312c263d6c7fbde4b750292d362ecfe7cfc9994aeeea86068b4f4d5e12
0x897990c5c3408a5198d456fa081a40538ea900df13e66b2002462a7ccebbbc5a,19001936,1705123232,0x87cc6012cf2ae871b6cc9c336a663ad3a2b6db55,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0.603,603000000000000000,83292,31.32,hub_deposit,
0x2c94986ced90334b1dae2147d11e8a5daa6eccfbcf3bd8b7cd1c7b0747aab0d5,19001938,1705123256,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x1b557bdd8ab402aae6ced9c959fd3fd33f3a8c44,1.7719,1771900000000000000,128551,24.55,hub_withdrawal,
0xf9563872e991ab4a70624da4536a5453e888eff9ff802230e45fe00b9324166e,19001951,1705123412,0x518e86a0b278c1a3acbaa7bdd2ccdb3557b5b59d,0xa4c8facdbee99941d9c64420dc4ad12e8446839e,1.0187,1018700000000000000,166855,12.11,organic,
0x9fd8f2059b99be5c7a2798b5ac1158716af7cb55b0091ead0cc1155b811dbb62,19001953,1705123436,0xca8f29605cd6975f7e2746f3175dcdf6e300dadf,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,1.1822,1182200000000000000,62009,14.78,settlement,0x086f3ca276076c52bf060cc95444e679912f2ec5b58202255c05b87c8b59ccc0
0xa6971a530cd9d046b46c0591716f5ce61a5ec85bc19fc1ed07706e2846dcdc1b,19001953,1705123436,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x518e86a0b278c1a3acbaa7bdd2ccdb3557b5b59d,6.144,6144000000000000000,170949,24.84,hub_withdrawal,
0x4ee06174df4624a25b33bb19bc730d5202a717fffc03a965201c2d704e31a401,19001962,1705123544,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0xca8f29605cd6975f7e2746f3175dcdf6e300dadf,2.4073,2407300000000000000,84906,38.79,settlement,0xfc902e2b529e1159d45313d097f3e16deac5d7dc222e4722f76f69e80b23c56c
0xb2ee8c0d6d20a99ae8332cbf28b6b27b62d48eea2e5f20b83d1535e791ba855f,19001985,1705123820,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0x25a2b1a517d9f2b393b91f250ee127f5890cd1ed,1.2742,1274200000000000000,67128,35.24,organic,
0xf8a7f28f0ff6d6e552dd2fd1feec86abf3e24079974f112d08f3fafbacaa316e,19001991,1705123892,0xfb24b2042d7e4a184c410110f758d9869484dfbd,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,1.7624,1762400000000000000,75376,31.9,settlement,0x9947735e75fa590b2117500cf220cb8a8f273151ee8d6501b8bf8ca2dcc4eb2d
0xc007961591d98308762f274b590022c7f6245fa585f213569f4c4248748d28c8,19002025,1705124300,0xad06ae7da3aa1574a9f51ab4fc63345842e2d53b,0xfb24b2042d7e4a184c410110f758d9869484dfbd,1.5762,1576200000000000000,158871,23.33,settlement,0x275e91c785da0fdf93b0aca02d000188a51546d3f1977dc1bc0b88758d50634b
0xf0ce1fd4773cec168e3fa2089e3425987fcde577deb20e2d1f46a700f2502ef8,19002043,1705124516,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0xd059479923e430e498a29d05249777fec595e230,3.9244,3924400000000000000,149228,12.48,hub_withdrawal,
0x7e97161d2d51fcb55843049fe72cd756b599ec682ad14a36a3d566908755fcfd,19002045,1705124540,0x6d8ab9610e394930f68b281056d5f929c9c3dc30,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,2.1027,2102700000000000000,177691,33.4,hub_deposit,
0xaae86d1006cf7e8a29699cea1320415167ee28b7734b43c6511f6e1401b577be,19002054,1705124648,0xcddbd484537f8426960d61adc5d89d7f5c89be6e,0xad06ae7da3aa1574a9f51ab4fc63345842e2d53b,1.9437,1943700000000000000,91797,30.26,settlement,0xcd99823f125dd2a3dbbf6c1632716572da45e4f1d76bdbb36adda4eb7b3b984e
0x6e615d2d4e24e360fa1b6e17d5102fedecc8e2de0f621d1c2e27650e9eca04c2,19002068,1705124816,0x6d8ab9610e394930f68b281056d5f929c9c3dc30,0xcddbd484537f8426960d61adc5d89d7f5c89be6e,2.8556,2855600000000000000,152244,14.54,settlement,0x753d126014388db8981e72b9d42353356676af601c7f6643ebbe2e2b84848f50
0xd3f5f799a840771db4a641e23efe4e6549d7ff5e56cd9b1bc679caedb50e388a,19002077,1705124924,0x08682f45b0a1232baa8f9e81021c9429a31fcace,0x6d8ab9610e394930f68b281056d5f929c9c3dc30,2.4245,2424500000000000000,179947,15.66,settlement,0xa74e3bb8af024aa189d70cbf9aac93a7e65ccc938d1b011cc4c7f54b9d7be09d
0xd9387a4428fc5d6d3b8451a9252687ebc8969f977d0a3516b707e2f3a3ff8ec6,19002085,1705125020,0x2717436287135860dd83b46613e22eaeb00e9a92,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,0.4699,469900000000000000,140785,29.1,organic,
0x7cbed54d8e2a250f82bd2ce38a9a7368e1afece0f6d7ea3b7050e3bc569aea24,19002099,1705125188,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0x08682f45b0a1232baa8f9e81021c9429a31fcace,2.1626,2162599999999999744,102154,32.82,settlement,0x973f0a85d14a073f6fa33b5df64832cefa00d84c8c55e3aa1258cbce68a01e48
0xb6a548358b81b03401f1471788bd84d05a7f7913c39e8da3addfe3a0929cef0d,19002100,1705125200,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0x4da31cafafad910f6402271b64bdd19611fe17b1,2.6954,2695400000000000000,79735,8.2,hub_withdrawal,
0xc4bcb6440d8de0db85c6d575d634d8746336857022a1a1f065a4242579a26b3b,19002104,1705125248,0xd11f7b8951ba789bfc6347613f24da5d8691a2bf,0x3e0d6a776ba80d14996637511c6248479af3d994,0.5651,565100000000000064,162422,14.1,organic,
0x518158c315c94706ba30f9575074ca5cc8865d1139adf39f752e06cb635eed62,19002109,1705125308,0x3224f3f5444bc6d96d7559673836ba8be3aa285f,0xdbac4395d17a6d04e1e68138b1f1802c949b03ae,0.5255,525499999999999936,149477,10.38,organic,
0x6d93270fef7e3176fd499f862af1b782517211a7f7dc3f2f8b07d19db99e708c,19002109,1705125308,0xcddbd484537f8426960d61adc5d89d7f5c89be6e,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0.1939,193900000000000000,64088,34.0,organic,
0xb4bed6a4fde7a428b8cc9f6908a3e59be9ec42679dbc9d4bbe5fe262823939ca,19002125,1705125500,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,2.2097,2209700000000000256,109894,22.92,settlement,0xfb15a0e8dc17bf2bb58b7c2065657b9c72033071c4dae24bb63ac6de2f6f5e44
0xb2bd1c734127d29e9aaa6c18136cd20a6074b669b19a1bd76608e41bf8570a7a,19002152,1705125824,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,0x14ec2def960a4530a8d941d29a0b21197a4796bc,1.5611,1561100000000000000,145029,19.5,settlement,0x75cba31651c6de4c6dfe56435314866e20cff4fc3bc8e4568fa83713d516f6f1
0xda495d66438b653410f5e39032f91e8d61ae470657f9eb93cf0a7a617567a3c4,19002191,1705126292,0x2717436287135860dd83b46613e22eaeb00e9a92,0x76bb1ed6ae2c2756885f506f4b4867b0954a2c20,1.8337,1833700000000000000,94283,19.51,settlement,0x0f4a7be105f100f3305729ef280d7b2104afb37b561dd64581883afb971bec48
0x0a565fb028d67a73c79cdd3ae3de88aed7a7812165bc37bba9523013b5249cee,19002206,1705126472,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,0x2717436287135860dd83b46613e22eaeb00e9a92,1.9454,1945400000000000000,175711,23.91,settlement,0x087910204daf50dfd16e58d5ba928b23f415221f20f114843abcf92e800ce930
0xb5cbbd9b9d9f0303f1f92c16b214bba86f94f0017942387c4b48bbe58cc17a90,19002229,1705126748,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,0x2a2b4e9c7a8e0afd4db4a325844c31539c812cdc,2.0241,2024099999999999744,72924,33.69,settlement,0x302f2e1f1b10fe501579e773a4f633643ff6cf0c4f13702b6d1dfe7a5b47790e
0xf73597f9e288cc0554808a13705384bcc71ef379a8141d9aa9af673e5c02cffc,19002242,1705126904,0x14ec2def960a4530a8d941d29a0b21197a4796bc,0x1b557bdd8ab402aae6ced9c959fd3fd33f3a8c44,2.5691,2569100000000000000,131233,36.61,organic,
0xdebd0463ad3881a7e5d2f53b02826504561d5623a317113ae4f726bc54aecd73,19002245,1705126940,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,0xb04f7cee52fc6c267990cd0f2ddfedbe8ca15ee0,2.7729,2772900000000000000,154688,23.02,settlement,0xcca2d975041ed2067d9f814f34b2ed8ec445a18ac805d7d16064f7a8c436ed2c
0xfb4b7fc8050922b19574c547dff8a94720f1373724ce15a5bc0efbd6b71d6cf3,19002251,1705127012,0x6d55bd95a787cfe1cb396f534d0e1cf7bdf88933,0x120fa63dbcfe64e185d3738bb3aa6f6b6e4867c3,2.0034,2003400000000000000,170065,18.25,settlement,0xd6a330d0415928bd2e2b9ff693030ded5a4e6b888eb806b3800a24b03d2b0440
0x3f1d742951b9920eb13798d18055536fdff1b4a4ad4242c7295aa3c7e8f32158,19002255,1705127060,0xd071d03b1a1334a95a3f6438bb7dd12f1d8cc371,0xbcd1e9954f245abe153f3f17708295501d3cd649,5.8336,5833600000000000000,95269,28.85,hub_withdrawal,
0x191b6200cd9d903f4a3ae35853a76fd5a56ae71ceadbcbb8614d5683837269ba,19002277,1705127324,0x4e900c350f9a0e6ceb15a8c71de353d4c85365cb,0x6d55bd95a787cfe1cb396f534d0e1cf7bdf88933,2.273,2273000000000000256,86624,19.86,settlement,0xea9d15dca1499f61b433d14ef05815ec4efe7b96aae2300f1781b8930ba175e8
0xca64a58de0d5ed3be775c6941dac88f776599daf79497082d82688829c4b87ef,19002280,1705127360,0xbe80746b806cede749842542b0a611176285b121,0x49bd6ec98591a6ba054d640a68cf3122a72144ea,0.2485,248500000000000000,98086,29.97,organic,
0x53bcfe483082d4d8eb5dfc202d842801747bdb7a7a22e11781ec2068b4f6e79c,19002285,1705127420,0xaeb3d728d260e70d1e55675ca42443cc5df054bf,0x4e900c350f9a0e6ceb15a8c71de353d4c85365cb,1.3262,1326200000000000000,114254,9.46,settlement,0xf70f93dc2a4e70eacd33f4556ff5e092615eee49f1c40f72f2a7bd23abfc6f00
